url,Course Title,Course Headline,Instructor,Rating,course_length,number_of_lectures,difficulty
https://www.udemy.com/course/graphql-with-java-spring-boot-query-mutation-schema-resolver-edge-jpa/,GraphQL API with Java Spring Boot For Beginners,"GraphQL API with Java Spring Boot & Spring Data JPA and MySQL. Learn GraphQL Query, Mutation, Schema, Resolver, Edge",Infybuzz Learning,4.4,5 total hours,65 lectures,All Levels
https://www.udemy.com/course/java-programming-fundamentals-training/,Java Programming Certification Training [2021 Edition],Master the core concepts of Java Programming language & their application to practical projects. Become a Java Developer,Uplatz Training,4.8,23 total hours,57 lectures,All Levels
https://www.udemy.com/course/learning-to-program-in-java-a-supplement-for-online-academic-learners/,Introduction to Java Programming for Online Learners,"Supplemental instruction on java concepts found in online programming courses,  designed to help students truly learn.",Brian Gorman,4.4,23 total hours,135 lectures,Beginner
https://www.udemy.com/course/beginners-java-programming-programming-for-everybody/,Java Programming | Absolute Beginners,"Learn the first steps of becoming a computer programmer, starting with the mostly used computer language JAVA!",Lum Dalipi,4.6,4.5 total hours,57 lectures,Beginner
https://www.udemy.com/course/practical-reactive-streams-with-akka-and-java/,Practical Reactive Streams with Akka and Java,"Learn how to build asynchronous, non-blocking reactive streams with back-pressure - a really practical hands-on course","Matt Greencroft, Virtual Pair Programmers",4.7,8.5 total hours,65 lectures,Expert
https://www.udemy.com/course/jsf-guide/,JavaServer Faces (JSF) Practical Guide,Learn JSF from basics to database connectivity quickly. It's a fast paced course for efficient learning.,Chaand Sheikh,4.6,4.5 total hours,58 lectures,All Levels
https://www.udemy.com/course/introduction-to-java-programming-b/,Java Programming for Beginners: Become a Java Programmer,JAVA: Learn JAVA from scratch and become a JAVA programmer,Deepika Khanna,4.2,3.5 total hours,36 lectures,All Levels
https://www.udemy.com/course/learn-python-programming-for-java-programmers/,Python for Beginners - Go from Java to Python in 100 Steps,Learn Python Programming using Your Java Skills.  For Beginner Python Programmers.,in28Minutes Official,4.5,8 total hours,103 lectures,All Levels
https://www.udemy.com/course/master-jdbc-servlet-jsp-spring-learn-advance-java-basics/,Master JDBC Servlet JSP Spring | Learn Advance Java Basics,Develop Skills in JDBC Servlet JSP and Spring | Master your Web Development Basics Strong | Learn Advance Java easily,Sandeep Thakur,4.5,13 total hours,117 lectures,Intermediate
https://www.udemy.com/course/java-for-beginners-with-17-hands-on-projects/,Learn Java by building 17 projects step by step,A beginner's guide to learning  to code in Java by creating 17 projects from scratch,Bluelime Learning Solutions,4.4,10.5 total hours,82 lectures,Expert
https://www.udemy.com/course/learn-java-fundamentals-for-beginners/,Learn Java Fundamentals for beginners,Java Basics and Fundamentals,"AB EduTech, Aniket Bichare",4.0,1.5 total hours,19 lectures,Beginner
https://www.udemy.com/course/hibernate-and-java-persistence-api-jpa-fundamentals/,Hibernate and Java Persistence API (JPA) Fundamentals,Get smarter about how you work with Java and databases in this thorough hands-on course.,Infinite Skills,4.2,7.5 total hours,82 lectures,Expert
https://www.udemy.com/course/java-programming-the-master-course/,Java Programming – the Master Course,From Java Beginner to Java Expert in ten simple steps,Huw Collingbourne,4.6,9.5 total hours,88 lectures,All Levels
https://www.udemy.com/course/beginners-eclipse-java-ide-training-course/,Beginners Eclipse Java IDE Training Course,Learn how to create Java applications using the Eclipse Integrated Development Environment,Infinite Skills,4.6,4 total hours,88 lectures,All Levels
https://www.udemy.com/course/mastery-in-java-web-services-and-restful-api/,Mastery in Java Web Services and RESTful API with SpringBoot,Build Java Web Services and REST API - RESTful and SOAP - with Spring & Spring Boot,Arun Ammasai,4.4,8.5 total hours,83 lectures,All Levels
https://www.udemy.com/course/java-programming-for-complete-stranger/,Java Programming for Complete Stranger,Learn Java Programming with lot of examples. For Java Beginners! Let's learn OOP's,Arun Ammasai,4.5,10 total hours,117 lectures,All Levels
https://www.udemy.com/course/full-stack-project-using-spring-boot-and-react-with-tdd/,Fullstack Project With Spring Boot Java And React Hooks- TDD,Build Your First Java Full Stack Application with React & Spring Boot. Learn how to do TDD with Spring boot and React,Vikas kumar,4.3,11.5 total hours,81 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/java-a-z-become-masterclass-for-java-easy-jobs/,Java A-Z™ : Learn java within 8 hours,"Never underestimate power of ""Java"",Make real world projects by just enrolling into this course!!",Sachin Kafle,4.3,8.5 total hours,68 lectures,All Levels
https://www.udemy.com/course/full-stack-development-with-java-ms-sql-spring-hibernate/,"Full Stack Development with Java, MS SQL, Spring, Hibernate","All aspects of Web Development with Java, MS SQL, Spring and Spring Hibernate for anyone who wants to start from scratch",Oak Academy,4.8,21 total hours,200 lectures,All Levels
https://www.udemy.com/course/kotlin-java-learn-kotlin-and-java-with-this-course/,Kotlin & Java: Learn Kotlin and Java With This Course,"Kotlin and Java together, learn java programming and kotlin for android development from beginner to advanced level |A-Z","Oak Academy, Mehmet ÖNGEL",5.0,14.5 total hours,129 lectures,All Levels
https://www.udemy.com/course/java-the-easy-way/,Learn Java the Easy Way: Build Desktop & Android Mobile Apps,"A Hands-On Introduction to Programming in Java on PC, Mac, Linux and Android Devices.",Bryson Payne,4.3,12 total hours,115 lectures,Beginner
https://www.udemy.com/course/java-spring-framework-5-build-a-web-app-step-by-step/,Java Spring Framework 5 - Build a Web App step by step,"Master most popular Spring framework components like Core, MVC, Data, Security, and Boot, in theory, and practice.",Damian Jędrzejak,4.5,11 total hours,122 lectures,All Levels
https://www.udemy.com/course/servlets-jsp-network-programming-using-java/,Servlets and JSP Tutorial For Beginners!,Learn servlets and JSP technologies the easy way. Enter the world of J2EE,Karthikeya T,4.7,4.5 total hours,44 lectures,All Levels
https://www.udemy.com/course/practical-java-programming-practices-120-common-projects/,Practical Java Programming Practices (120+ Common Projects),Master Java programming with over 120+ best Java programming practices for absolute beginners to excel in the industry,"Emenwa Global, Zoolord Academy",4.3,18 total hours,137 lectures,All Levels
https://www.udemy.com/course/rabbitmq-java-spring-boot-for-system-integration/,RabbitMQ & Java (Spring Boot) for System Integration,Learn using Rabbit MQ & Java for asynchronous messaging and data transfer among systems in  real time fashion,Timotius Pamungkas,4.2,7.5 total hours,71 lectures,All Levels
https://www.udemy.com/course/reporting-with-jasperreports-java-spring-boot-jasperstudio-jaspersoft/,"Build Reports with JasperReports, Java and Spring Boot","Reporting with Java & Spring Boot Using TIBCO JasperSoft and Jasper Studio. Build reports with Charts, Table, Sub Report",Infybuzz Learning,4.6,3 total hours,36 lectures,Beginner
https://www.udemy.com/course/java-for-beginners-create-10-useful-complete-projects/,Java for beginners:  Create 10 useful complete projects,Hands on Practical Java for  beginners from scratch,Skill Tree,4.3,7 total hours,59 lectures,Beginner
https://www.udemy.com/course/java-programming-for-beginners-learn-coding-with-java/,Java Basics for Beginners: Learn Coding with Java,Learn Java Basics with Real Coding Examples. Become a Java Programmer From Complete Beginner,Victor Gorinov,4.6,2 total hours,16 lectures,Beginner
https://www.udemy.com/course/java-ee-7/,Java EE 7 A Practical Training Course From Infinite Skills,"Learn Java EE at your own pace, a practical hands-on training course  from Infinite Skills.",Infinite Skills,4.4,7 total hours,78 lectures,All Levels
https://www.udemy.com/course/the-java-ee-course/,The Java EE Course - build a Java EE app from scratch,"Build a full Java EE airline management application from scratch, and learn Java EE theory and practice in the process.",Daniel Chermetz,4.1,20.5 total hours,98 lectures,All Levels
https://www.udemy.com/course/learn-java-programming-classes-and-objects/,Learn Java Programming: Classes and Objects (2021 Edition),MBA in Programming and Trending Technologies: Part 5 course focussed on Java Programming,"Srinidhi Ranganathan, Saranya Srinidhi",4.3,1.5 total hours,9 lectures,Beginner
https://www.udemy.com/course/java-jsp-jsf/,Java Web Developer's masterclass : Java + JSP + JSF (3 in 1),"Golden Step to become Java Web Developer, This course has everything* you need to get started with Java Web Development.","StudyEasy Organisation, Chaand Sheikh",3.7,23.5 total hours,271 lectures,Beginner
https://www.udemy.com/course/professional-certificate-in-java-programming/,Professional Certificate in Java Programming,Learn the Java [ From ZERO to HERO] - Comprehensive step by step guidance - Masterclass,Academy of Computing & Artificial Intelligence,4.0,6 total hours,78 lectures,All Levels
https://www.udemy.com/course/learn-programming-in-java/,Learn programming in Java with the power of Animation,"Programming Course in Java language, great for beginners, that will teach you Java coding from scratch using Animation.",Miltiadis Saratzidis,4.4,4 total hours,53 lectures,Beginner
https://www.udemy.com/course/java-for-beginners-the-complete-course/,Java for Beginners (A visual guide),Learn Java quickly with this unique visual course.  Packed full of animated tutorials describing every language feature.,Sassan Behzadi,4.7,3 total hours,33 lectures,Beginner
https://www.udemy.com/course/java-object-oriented-programming-getting-started/,Java: Object Oriented Programming,Advance your Java skills to the next level,Key Skills,4.9,1 total hour,34 lectures,All Levels
https://www.udemy.com/course/practical-java-8-mastery-course/,Practical Java-8 Mastery Course,Master Java-8 with 6+ hours of video and case studies along with source code and important notes,Ranjan Pandey,4.6,6 total hours,29 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/java-for-beginners-in-2-hours-build-a-banking-application/,Java for Beginners in 2 hours: Build a Banking Application,Learn Java core concepts and build an application all in just 2 hours.,Abhay Redkar,4.2,2 total hours,37 lectures,Beginner
https://www.udemy.com/course/java-beginner-get-started-coding-with-java/,The Absolute Beginner’s Guide to Java,Get up and running with Java - the world's number one programming language!,Matt Speake,4.4,1.5 total hours,75 lectures,Beginner
https://www.udemy.com/course/complete-jdbc-programming-part-1/,Complete JDBC Programming Part-1,Direct Class Room Videos To give Left and Right Anywhere about Java Database Programming,DURGASOFT DURGA,4.8,23 total hours,76 lectures,All Levels
https://www.udemy.com/course/practical-java-spring-boot-rest-api-with-elasticsearch/,Practical Java : Spring Boot REST API with Elasticsearch,"Java (Spring Boot 2), REST API, Elastic search, Github to develop & monitor back-end applications",Timotius Pamungkas,4.4,9 total hours,68 lectures,Beginner
https://www.udemy.com/course/java-a-complete-tutorial-from-zero-to-jdbc/,Java: a COMPLETE tutorial from ZERO to JDBC,Learn Java programming language from start to finish with Oracle Java certified expert Mr Lawrence Decamora,"LearningWhilePracticing LWP, Lawrence Decamora",5.0,20 total hours,154 lectures,All Levels
https://www.udemy.com/course/java-programming-for-absolute-beginners/,Java Programming for Absolute Beginners,The essentials of Java all in one easy to understand course.,Stone River eLearning,4.6,3 total hours,20 lectures,Beginner
https://www.udemy.com/course/instant-test-driven-development-with-junit/,"Instant Test Driven Development with Java, JUnit and Mockito","Go from Zero to Hero with Java, JUnit and clean, tested code.",Ashley Frieze,4.7,4 total hours,49 lectures,All Levels
https://www.udemy.com/course/java-for-beginning-beginners/,Java for Beginning Beginners,Java Development-- Even If You've Never Written a Line of Code Before,"Framework Tech Media, Andrew Snyder-Spak",4.6,4.5 total hours,42 lectures,Beginner
https://www.udemy.com/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,Dependency Injection for Java Developers,Your most comprehensive guide to modern dependency injection on the Java EE platform with CDI 2.0,Luqman Saeed,4.3,5 total hours,113 lectures,All Levels
https://www.udemy.com/course/ap-computer-science-b-java-object-oriented-programming/,Java Object-Oriented Programming: AP Computer Science B,"AP Computer Science, Java Programming, Object-Oriented Programming, Java GUI, OOP,  Java, Algorithms, Data Structure",Eric Chou,4.7,52.5 total hours,256 lectures,Intermediate
https://www.udemy.com/course/java-programming-language-java-for-beginners-course/,Java programming language - JAVA for BEGINNERS course,Start coding with JAVA in no time,Baked Brackets,4.5,3 total hours,46 lectures,Beginner
https://www.udemy.com/course/became-a-better-java-coder-create-database-server-in-java/,Be a Java professional. Let's implement a database server.,"Learn Java. Gain routine in implementation, creation and handling of complex projects",Ferenc Tollas,4.5,16 total hours,143 lectures,Beginner
https://www.udemy.com/course/complete-java-bootcamp-for-beginners/,Complete Java Bootcamp For Beginners,"Learn Java with beginner friendly codes, algorithm understanding and projects.",Igneus Technologies,4.6,13 total hours,76 lectures,All Levels
https://www.udemy.com/course/become-a-thymeleaf-master-with-spring-mvc-and-spring-boot/,Upgrade from JSP to Thymeleaf with SpringMVC and Spring Boot,"Replace Java Server Pages with Thymeleaf - the modern, design friendly, template engine, to build better Spring web apps","Matt Greencroft, Virtual Pair Programmers",4.7,4 total hours,52 lectures,Intermediate
https://www.udemy.com/course/complete-android-course/,Complete Android Developer Course - Android 11 with Java,Create over 50+ android activities and create your own Twitter app clone. Become a master at Android Development.,Bihan Mahadewa,4.2,21.5 total hours,160 lectures,All Levels
https://www.udemy.com/course/learnjava/,Learn Java From Scratch,"In this course you’ll learn the fundamentals of Java, a popular, platform-independent language for server-side develop..",Skill Pass,4.4,4 total hours,29 lectures,Intermediate
https://www.udemy.com/course/java-and-spring-boot-zero-2-hero/,Java and Spring Boot : ZERO-2-HERO,Learn to develop java and spring boot microservices using this compact course. Be ready to work for employer in hours.,Ashutosh Shashi,4.6,6 total hours,36 lectures,All Levels
https://www.udemy.com/course/java-enterprise-application-development-with-java-ee-8/,Java: Enterprise App Development with Java EE 8: 2-in-1,Get hands-on with Java EE to build modern RESTful web services and enterprise applications with the latest Java EE 8 API,Packt Publishing,4.6,5.5 total hours,60 lectures,Beginner
https://www.udemy.com/course/build-a-desktop-application-using-java/,Java - Build a Desktop Application,Learn how to build a Desktop Application using Java and Swing with full step by step instructions and resources,John McNeil,4.6,4.5 total hours,24 lectures,Intermediate
https://www.udemy.com/course/learn-java-from-scratch/,Learn Java From Scratch,Introductory Java taught in a concise and easy to understand manner.,Stone River eLearning,4.3,7.5 total hours,43 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-interview-practice-exams/,Java Multithreading & Concurrency - Interview Practice Exams,Prepare for your Java Software Engineering Job Interview with 100+ questions. Practice Java Concurrency & Multithreading,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.2,101 questions,All Levels,All Levels
https://www.udemy.com/course/building-applications-using-java-and-netbeans/,Building Applications Using Java and NetBeans,Create and Deploy  Applications From Scratch Using Java and NetBeans,Bluelime Learning Solutions,4.3,2 total hours,18 lectures,Beginner
https://www.udemy.com/course/java-spring-mvc-framework-with-angularjs-by-google-and-html5/,Spring Framework Development (Java JEE) with AngularJS UI,Learn how to develop commercial web applications using Java Spring MVC Framework with AngularJS by Google and HTML5,Tuna Tore | AWS Solutions Architect,4.5,13.5 total hours,70 lectures,All Levels
https://www.udemy.com/course/jakarta-ee-formerly-java-ee-quick-start-course/,Jakarta EE (formerly Java EE) Quick Start Course,Your quick guide to starting enterprise Java development with the Jakarta EE (formerly Java EE) platform,Luqman Saeed,4.5,3.5 total hours,41 lectures,All Levels
https://www.udemy.com/course/deploy-spring-boot-to-azure/,Master Azure Web Apps - Take Java Spring Boot Apps to Azure,"Learn Azure with Java Spring Boot REST API, Full Stack, Docker and Web Apps with Azure App Service and Azure Web Apps",in28Minutes Official,4.4,6 total hours,54 lectures,Beginner
https://www.udemy.com/course/building-apps-with-java/,Java Applications: Building Apps with Java,Get an introduction to Java programming while you learn to develop Java applications,Adapption Tech,4.1,2 total hours,26 lectures,All Levels
https://www.udemy.com/course/java-web-technologies-/,Java Web Technologies: Become A Java Web Developer,This course is designed for those interested to learn about the basics concepts of Java programming .,Jerry Brown,4.4,4 total hours,19 lectures,Expert
https://www.udemy.com/course/java-interview-based-in-depth-tutorial-by-expert-trainer/,Java Interview Questions and Answers Masterclass,The most confusing java interview questions answered under one roof. Get ready for java interview with a java expert!,Geeky Java Basics,4.6,3.5 total hours,8 lectures,All Levels
https://www.udemy.com/course/apache-kafka-with-java-spring-boot-theory-hands-on-coding/,Kafka & Kafka Stream With Java Spring Boot - Hands-on Coding,Learn Apache Kafka and Kafka Stream & Java Spring Boot for asynchronous messaging & data transformation in real time.,Timotius Pamungkas,4.3,19 total hours,168 lectures,All Levels
https://www.udemy.com/course/java-problems-q/,Java Problems,Welcome to Real Problems of Java,Manish Patidar,4.5,70 questions,All Levels,All Levels
https://www.udemy.com/course/jshell-tutorial-for-beginners-with-java-9/,Learn JShell with Java 9 - Step by Step,Master JShell - The most important Java 9 new feature,in28Minutes Official,4.8,1.5 total hours,19 lectures,All Levels
https://www.udemy.com/course/how-to-build-a-java-spring-boot-web-application-from-scratch/,How to Build a Java Spring Boot Web Application from Scratch,Making a Full-Stack Java Web App that Integrates with the NASA Mars Rover API,Trevor Page,4.8,9.5 total hours,37 lectures,Intermediate
https://www.udemy.com/course/java-certificate-course-sinhala-medium/,Java Certificate Course - Sinhala Medium,Java programming මුල සිට සරලව සිංහලෙන් හැමෝටම තේරෙන විදියට,Techy Chalks,4.7,4 total hours,32 lectures,Beginner
https://www.udemy.com/course/introduction-to-java-8-i/,Mastering Java 8 Fundamentals,"Harness the power of the Java 8 platform and functional programming with Java Lambdas, Java Streams and more!",Java Easily,3.8,2 total hours,31 lectures,Intermediate
https://www.udemy.com/course/java-for-the-real-world/,Java for the Real World,A tour of the major frameworks and tools used in corporate Java applications,Phillip Johnson,4.5,5 total hours,59 lectures,All Levels
https://www.udemy.com/course/jsp-and-servlets-the-complete-course/,JSP and Servlets - The Complete Course,"JSP, Servlets for Beginners. Learn  JSP and Servlet practically from Experts. Learn Web Applications With Java","TELCOMA Global 68,000+ Students!",4.2,5.5 total hours,38 lectures,All Levels
https://www.udemy.com/course/host-java-web-applications-using-godaddy-with-vps/,Host Java Web Applications using GoDaddy with VPS,Deploy Your Java Web Applications on the Internet,Gaurav K,3.9,32 total mins,6 lectures,All Levels
https://www.udemy.com/course/mavencrashcourse/,Maven Crash Course,Create a multi module maven java web applicaiton project in easy steps,Bharath Thippireddy,4.5,5.5 total hours,112 lectures,All Levels
https://www.udemy.com/course/building-web-applications-using-java-ee/,Building Web Applications using Java EE,"Learn how to use Java Servlets, JSPs, JSTL and AJAX to develop Web Applications",Srikanth Pragada,4.3,15 total hours,33 lectures,Beginner
https://www.udemy.com/course/java-ee-development-with-netbeans-7/,Java EE Development with NetBeans 7,Develop professional enterprise Java EE applications by taking advantage of the time-saving features of the NetBeans 7,Packt Publishing,4.1,3.5 total hours,28 lectures,All Levels
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/hands-on-enterprise-application-development-with-java-9/,Hands-On Enterprise Application Development with Java 9,Build modern and scalable enterprise applications using Java 9 and Java EE 8 and become a professional Java developer,Packt Publishing,4.1,2.5 total hours,23 lectures,Intermediate
https://www.udemy.com/course/java-web-application-development-adv-java/,Java Web Application Development (Adv Java),Servlets and JSP,Rahul Rampurkar,3.9,13 total hours,28 lectures,All Levels
https://www.udemy.com/course/develop-java-mvc-web-apps-using-mybatis-servlets-and-jsp/,"Develop Java MVC web apps using MyBatis, Servlets and JSP",100% HANDS ON training by an industry expert to build powerful server side MVC web applications in Java.,Vinod Kumar Kayartaya,4.4,10 total hours,82 lectures,All Levels
https://www.udemy.com/course/java-ee-8-cookbook-mastering-rest-web-services-with-jax-rs/,Java EE 8 RESTful Web Services Cookbook,"A solution driven approach to REST web services with Java EE 8 using JAX-RS, JPA, CDI and Payara Micro app server",Luqman Saeed,4.3,6.5 total hours,81 lectures,All Levels
https://www.udemy.com/course/java-for-competitive-programming/,Java for Competitive Programming from Scratch - Intermediate,Prepare for the future by keeping yourself updated with this course on fundamentals of Java programming.,Karthik K N,4.6,2.5 total hours,15 lectures,Beginner
https://www.udemy.com/course/digiflaxjavaprogramming/,JAVA Programming Language Basic to Advance,Learn JAVA Programming Language,DIGIFLAX E-LEARNING,4.2,1.5 total hours,19 lectures,All Levels
https://www.udemy.com/course/complete-java-tutorial-step-by-step/,Complete Java Tutorial Step by Step - become a programmer,"Learn Java to become Industry ready programmer. Acquire skills in Java to face job interviews, develop Android apps.",Shibaji Paul,4.5,23.5 total hours,143 lectures,All Levels
https://www.udemy.com/course/jsp-java-server-pages-training/,JSP (Java Server Pages) Certification Training 2021,Become a Full Stack Web Developer. Learn core concepts of JSP and build interactive & complex web applications using JSP,Uplatz Training,3.9,15.5 total hours,44 lectures,All Levels
https://www.udemy.com/course/junit-unit-testing-for-java-developers/,JUnit and Mockito Unit Testing for Java Developers,"Master how to use JUnit to unit test Java applications using JUnit, Mockito and Hamcrest!",Java Easily,4.5,3 total hours,68 lectures,All Levels
https://www.udemy.com/course/kotlin-for-developers/,60-Minute Kotlin Quick Start for Java Developers,Go from Experienced Java Developer to Kotlin in One Hour,Shay Tavor,4.6,43 total mins,18 lectures,Intermediate
https://www.udemy.com/course/java-developer-quick-start/,Java Developer Quick Start,"Take a look at the most popular Java technologies today: Maven, Java 8, JUnit+Mockito and Spring!",Java Easily,3.8,1.5 total hours,18 lectures,All Levels
https://www.udemy.com/course/java-web-services-angular-dynamic-web-development/,Java Web Services & Angular - Dynamic Web development,"Learn to build, design and create Java web services using JPA to display dynamic web content",Mark Nielsen,3.9,2 total hours,25 lectures,Beginner
https://www.udemy.com/course/full-android-11-masterclass-course-with-java-53-hours/,Full Android 11 Masterclass Course with Java | 53 Hours,This is your Android course. Learn Android app development with Android Studio & Java and improve your android skills!,"Oak Academy, Mehmet ÖNGEL",4.5,52.5 total hours,397 lectures,All Levels
https://www.udemy.com/course/hibernate-fundamentals/,Hibernate Fundamentals: Hands-On Primer With Java EE & JPA,"Learn Hibernate ORM Framework, Java EE including JPA, configure and build Java programs within Hibernate environment","Syed Raza, Syed Ali, Qasim Shah, ClayDesk E-learning",3.8,3 total hours,23 lectures,All Levels
https://www.udemy.com/course/struts-2-framework-for-beginners/,Struts 2 Framework for Beginners,Learn how to build Java MVC applications using Struts 2 Framework.,Abhay Redkar,4.6,8 total hours,99 lectures,Beginner
https://www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/,Master Microservices with Spring Boot and Spring Cloud,"Go from Restful Web Services ( REST API ) to Microservices - Java , Spring Boot , Spring Cloud , Docker and Kubernetes",in28Minutes Official,4.5,19.5 total hours,242 lectures,All Levels
https://www.udemy.com/course/springframeworkineasysteps/,Spring Framework In Easy Steps,Create an End to End Java EE Web Application using Spring,Bharath Thippireddy,4.5,13 total hours,287 lectures,All Levels
https://www.udemy.com/course/apache-maven-beginner-to-guru/,Apache Maven: Beginner to Guru,Master Apache Maven to Build and Deploy Your Java and Spring Boot Applications,John Thompson,4.5,16.5 total hours,197 lectures,All Levels
https://www.udemy.com/course/spring-boot-e-commerce-ultimate/,Spring Boot E-Commerce Ultimate Course,"Learn to Build a Real-life Shopping Webapp using Java Spring Boot, Thymeleaf, Bootstrap, jQuery and HTML",Nam Ha Minh,4.7,71 total hours,258 lectures,All Levels
https://www.udemy.com/course/end-to-end-java-project-development-using-spring-boot/,End to End Project Development Using Spring Boot,Master everything required to create a Enterprise Java Application from scratch,Bharath Thippireddy,4.5,14.5 total hours,281 lectures,Intermediate
https://www.udemy.com/course/java-the-complete-java-developer-course/,Java Programming Masterclass covering Java 11 & Java 17,,"Tim Buchalka, Tim Buchalka's Learn Programming Academy",4.6,80.5 total hours,401 lectures,All Levels
https://www.udemy.com/course/jsp-tutorial/,"JSP, Servlets and JDBC for Beginners: Build a Database App",,Chad Darby,4.7,9 total hours,118 lectures,All Levels
https://www.udemy.com/course/java-web-services/,Java Web Services,,Bharath Thippireddy,4.5,18 total hours,340 lectures,All Levels
https://www.udemy.com/course/java-multithreading-concurrency-performance-optimization/,"Java Multithreading, Concurrency & Performance Optimization",,Michael Pogrebinsky | Java Expert & Software Architecture Specialist,4.7,4.5 total hours,34 lectures,All Levels
https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,Selenium WebDriver with Java -Basics to Advanced+Frameworks,,Rahul Shetty,4.6,54 total hours,348 lectures,All Levels
https://www.udemy.com/course/apache-tomcat-for-beginners-and-advanced/,Apache Tomcat Server from Beginners to Advanced,"Learn Tomcat Server essentials for Java Web Developers, Architects & Admins, along with best implementation practices",Cryptocloud Training,4.5,7 total hours,55 lectures,All Levels
https://www.udemy.com/course/android-development-java-android-studio-masterclass/,The Comprehensive 2021 Android Development Masterclass,"Master Modern Android API's: ROOM Database, ML Kit Face Recognition, Firestore, Firebase, Maps and Android Studio IDE","Paulo Dichone | Android, Java, Flutter Developer and Teacher",4.5,49.5 total hours,388 lectures,All Levels
https://www.udemy.com/course/hibernate-jpa-tutorial-for-beginners-in-100-steps/,Master Hibernate and JPA with Spring Boot in 100 Steps,"Learn Hibernate, JPA (Java Persistence API) and Spring Data JPA using Spring and Spring Boot",in28Minutes Official,4.5,13 total hours,158 lectures,All Levels
